Row_ID,Order_Date,Ship_Date,Ship_Mode,Delay_Timing,Delay_Timing_Days
5917,2016-09-17,2016-09-23,Standard Class,6 days,6
5918,2016-09-17,2016-09-23,Standard Class,6 days,6
5919,2016-09-17,2016-09-23,Standard Class,6 days,6
5920,2016-09-17,2016-09-23,Standard Class,6 days,6
5921,2016-09-17,2016-09-23,Standard Class,6 days,6
5922,2016-09-17,2016-09-23,Standard Class,6 days,6
5923,2016-09-17,2016-09-23,Standard Class,6 days,6
5924,2017-11-26,2017-11-30,Second Class,4 days,4
5925,2018-11-19,2018-11-22,Second Class,3 days,3
5926,2018-03-06,2018-08-06,Standard Class,153 days,153
5927,2015-08-04,2015-12-04,Standard Class,122 days,122
5930,2018-07-07,2018-09-07,First Class,62 days,62
5931,2018-07-07,2018-09-07,First Class,62 days,62
5932,2018-07-07,2018-09-07,First Class,62 days,62
5933,2018-07-07,2018-09-07,First Class,62 days,62
5934,2018-07-07,2018-09-07,First Class,62 days,62
5935,2018-07-07,2018-09-07,First Class,62 days,62
5939,2018-05-19,2018-05-25,Standard Class,6 days,6
5940,2018-05-19,2018-05-25,Standard Class,6 days,6
5943,2017-06-08,2017-08-13,Standard Class,66 days,66
5944,2015-08-25,2015-08-29,Standard Class,4 days,4
5945,2015-08-25,2015-08-29,Standard Class,4 days,4
5946,2015-08-25,2015-08-29,Standard Class,4 days,4
5947,2015-08-25,2015-08-29,Standard Class,4 days,4
5948,2016-09-14,2016-09-18,Second Class,4 days,4
5953,2018-04-15,2018-04-21,Standard Class,6 days,6
5955,2015-11-11,2015-11-15,Second Class,4 days,4
5956,2015-11-11,2015-11-15,Second Class,4 days,4
5962,2015-11-11,2015-11-13,Second Class,2 days,2
5963,2015-11-11,2015-11-13,Second Class,2 days,2
5964,2015-11-11,2015-11-13,Second Class,2 days,2
5965,2018-08-20,2018-08-25,Standard Class,5 days,5
5966,2018-08-20,2018-08-25,Standard Class,5 days,5
5967,2018-08-20,2018-08-25,Standard Class,5 days,5
5968,2017-01-15,2017-01-17,First Class,2 days,2
5969,2015-07-20,2015-07-22,First Class,2 days,2
5970,2015-07-20,2015-07-22,First Class,2 days,2
5971,2015-07-20,2015-07-22,First Class,2 days,2
5972,2015-07-20,2015-07-22,First Class,2 days,2
5973,2018-06-02,2018-11-02,Standard Class,153 days,153
5974,2016-12-25,2016-12-29,Standard Class,4 days,4
5975,2017-08-10,2017-10-13,Standard Class,64 days,64
5976,2018-07-13,2018-07-17,Standard Class,4 days,4
5977,2018-07-13,2018-07-17,Standard Class,4 days,4
5979,2015-07-09,2015-09-13,Standard Class,66 days,66
5980,2015-07-09,2015-09-13,Standard Class,66 days,66
5981,2015-07-09,2015-09-13,Standard Class,66 days,66
5982,2015-07-09,2015-09-13,Standard Class,66 days,66
5983,2017-11-21,2017-11-28,Standard Class,7 days,7
5984,2018-09-16,2018-09-18,Second Class,2 days,2
5985,2017-07-19,2017-07-25,Standard Class,6 days,6
5986,2017-07-19,2017-07-25,Standard Class,6 days,6
5987,2017-07-19,2017-07-25,Standard Class,6 days,6
5988,2017-07-19,2017-07-25,Standard Class,6 days,6
5989,2017-07-19,2017-07-25,Standard Class,6 days,6
5990,2017-07-19,2017-07-25,Standard Class,6 days,6
5991,2018-09-15,2018-09-21,Standard Class,6 days,6
5992,2018-09-15,2018-09-21,Standard Class,6 days,6
5993,2018-09-15,2018-09-21,Standard Class,6 days,6
5999,2015-10-12,2015-12-14,Standard Class,63 days,63
6000,2015-10-12,2015-12-14,Standard Class,63 days,63
6001,2015-10-12,2015-12-14,Standard Class,63 days,63
6002,2015-12-13,2015-12-17,Standard Class,4 days,4
6003,2015-12-13,2015-12-17,Standard Class,4 days,4
6004,2018-09-21,2018-09-27,Standard Class,6 days,6
6005,2018-07-09,2018-11-09,Standard Class,123 days,123
6006,2016-02-11,2016-07-11,Standard Class,151 days,151
6007,2018-11-12,2018-12-18,Standard Class,36 days,36
6008,2018-01-04,2018-03-04,First Class,59 days,59
6009,2016-12-30,2017-03-01,Standard Class,61 days,61
6010,2016-12-30,2017-03-01,Standard Class,61 days,61
6011,2016-12-30,2017-03-01,Standard Class,61 days,61
6012,2016-12-30,2017-03-01,Standard Class,61 days,61
6013,2016-12-30,2017-03-01,Standard Class,61 days,61
6014,2017-10-03,2017-11-03,First Class,31 days,31
6015,2017-10-03,2017-11-03,First Class,31 days,31
6016,2015-06-04,2015-12-04,Standard Class,183 days,183
6017,2015-06-04,2015-12-04,Standard Class,183 days,183
6018,2015-06-04,2015-12-04,Standard Class,183 days,183
6019,2015-06-04,2015-12-04,Standard Class,183 days,183
6020,2015-05-10,2015-10-10,Second Class,153 days,153
6023,2015-11-17,2015-11-21,Standard Class,4 days,4
6024,2018-04-24,2018-04-27,First Class,3 days,3
6025,2018-08-24,2018-08-26,Second Class,2 days,2
6026,2018-08-24,2018-08-26,Second Class,2 days,2
6029,2017-11-19,2017-11-21,First Class,2 days,2
6032,2017-12-25,2018-01-01,Standard Class,7 days,7
6033,2018-04-23,2018-04-25,First Class,2 days,2
6034,2016-12-14,2016-12-18,Standard Class,4 days,4
6035,2016-04-19,2016-04-25,Standard Class,6 days,6
6036,2016-04-19,2016-04-25,Standard Class,6 days,6
6037,2017-04-09,2017-08-09,Standard Class,122 days,122
6038,2017-04-09,2017-08-09,Standard Class,122 days,122
6039,2017-04-09,2017-08-09,Standard Class,122 days,122
6040,2017-04-09,2017-08-09,Standard Class,122 days,122
6041,2018-09-24,2018-09-29,Standard Class,5 days,5
6042,2018-09-24,2018-09-29,Standard Class,5 days,5
6043,2017-04-02,2017-08-02,Standard Class,122 days,122
6044,2018-05-19,2018-05-24,Second Class,5 days,5
6045,2018-05-19,2018-05-24,Second Class,5 days,5
6046,2016-03-09,2016-08-09,Standard Class,153 days,153
6048,2016-07-11,2016-11-11,Standard Class,123 days,123
6049,2016-07-11,2016-11-11,Standard Class,123 days,123
6050,2017-06-15,2017-06-18,First Class,3 days,3
6051,2016-04-25,2016-04-30,Standard Class,5 days,5
6052,2016-04-25,2016-04-30,Standard Class,5 days,5
6053,2017-09-23,2017-09-26,Second Class,3 days,3
6054,2017-09-23,2017-09-26,Second Class,3 days,3
6055,2017-09-23,2017-09-26,Second Class,3 days,3
6056,2017-08-18,2017-08-20,First Class,2 days,2
6057,2017-08-18,2017-08-20,First Class,2 days,2
6058,2015-02-03,2015-08-03,Standard Class,181 days,181
6059,2015-02-03,2015-08-03,Standard Class,181 days,181
6060,2015-12-30,2016-03-01,Standard Class,62 days,62
6063,2016-12-25,2016-12-30,Second Class,5 days,5
6064,2016-12-25,2016-12-30,Second Class,5 days,5
6065,2016-12-25,2016-12-30,Second Class,5 days,5
6066,2016-05-04,2016-07-04,First Class,61 days,61
6067,2016-01-17,2016-01-23,Standard Class,6 days,6
6068,2018-05-20,2018-05-24,Standard Class,4 days,4
6069,2018-05-20,2018-05-24,Standard Class,4 days,4
6070,2018-05-20,2018-05-24,Standard Class,4 days,4
6071,2018-08-13,2018-08-20,Standard Class,7 days,7
6072,2016-12-31,2017-04-01,Standard Class,91 days,91
6073,2016-12-31,2017-04-01,Standard Class,91 days,91
6074,2016-12-31,2017-04-01,Standard Class,91 days,91
6075,2018-12-25,2018-12-29,Standard Class,4 days,4
6076,2018-12-25,2018-12-29,Standard Class,4 days,4
6077,2017-01-09,2017-07-09,Standard Class,181 days,181
6078,2017-01-09,2017-07-09,Standard Class,181 days,181
6079,2017-01-09,2017-07-09,Standard Class,181 days,181
6080,2017-01-09,2017-07-09,Standard Class,181 days,181
6081,2018-05-08,2018-08-08,First Class,92 days,92
6083,2017-11-22,2017-11-27,Standard Class,5 days,5
6084,2017-11-22,2017-11-27,Standard Class,5 days,5
6085,2017-11-22,2017-11-27,Standard Class,5 days,5
6086,2017-11-22,2017-11-27,Standard Class,5 days,5
6087,2017-11-22,2017-11-27,Standard Class,5 days,5
6088,2016-12-14,2016-12-18,Standard Class,4 days,4
6089,2016-06-13,2016-06-17,Standard Class,4 days,4
6090,2018-12-28,2018-12-31,Second Class,3 days,3
6091,2018-09-20,2018-09-26,Standard Class,6 days,6
6092,2018-09-20,2018-09-26,Standard Class,6 days,6
6093,2018-09-20,2018-09-26,Standard Class,6 days,6
6094,2018-09-20,2018-09-26,Standard Class,6 days,6
6095,2018-09-20,2018-09-26,Standard Class,6 days,6
6096,2018-09-20,2018-09-26,Standard Class,6 days,6
6097,2018-09-20,2018-09-26,Standard Class,6 days,6
6098,2018-09-20,2018-09-26,Standard Class,6 days,6
6099,2018-09-20,2018-09-26,Standard Class,6 days,6
6100,2018-09-20,2018-09-26,Standard Class,6 days,6
6101,2018-09-20,2018-09-26,Standard Class,6 days,6
6102,2018-09-20,2018-09-26,Standard Class,6 days,6
6103,2018-09-20,2018-09-26,Standard Class,6 days,6
6104,2018-09-20,2018-09-26,Standard Class,6 days,6
6105,2018-08-22,2018-08-24,First Class,2 days,2
6106,2016-06-18,2016-06-22,Standard Class,4 days,4
6107,2015-12-20,2015-12-25,Standard Class,5 days,5
6108,2015-12-20,2015-12-25,Standard Class,5 days,5
6116,2017-03-14,2017-03-20,Standard Class,6 days,6
6117,2017-11-13,2017-11-19,Standard Class,6 days,6
6118,2017-11-13,2017-11-19,Standard Class,6 days,6
6119,2018-09-19,2018-09-25,Standard Class,6 days,6
6120,2018-09-19,2018-09-25,Standard Class,6 days,6
6121,2018-09-19,2018-09-25,Standard Class,6 days,6
6122,2018-09-19,2018-09-25,Standard Class,6 days,6
6123,2018-04-12,2018-09-12,Standard Class,153 days,153
6125,2018-03-06,2018-07-06,Standard Class,122 days,122
6126,2018-03-06,2018-07-06,Standard Class,122 days,122
6127,2018-03-06,2018-07-06,Standard Class,122 days,122
6128,2017-03-31,2017-06-04,Standard Class,65 days,65
6129,2015-10-25,2015-10-28,First Class,3 days,3
6132,2015-12-27,2015-12-31,Standard Class,4 days,4
6133,2018-09-15,2018-09-20,Standard Class,5 days,5
6134,2017-08-16,2017-08-19,First Class,3 days,3
6136,2016-10-18,2016-10-22,Standard Class,4 days,4
6137,2016-10-18,2016-10-22,Standard Class,4 days,4
6139,2015-03-30,2015-04-04,Standard Class,5 days,5
6140,2016-04-18,2016-04-20,First Class,2 days,2
6146,2015-12-22,2015-12-26,Standard Class,4 days,4
6147,2018-11-21,2018-11-25,Standard Class,4 days,4
6148,2018-11-21,2018-11-25,Standard Class,4 days,4
6149,2017-06-27,2017-06-29,Second Class,2 days,2
6150,2018-12-28,2018-12-31,First Class,3 days,3
6151,2017-08-04,2017-11-04,First Class,92 days,92
6152,2015-03-18,2015-03-21,Second Class,3 days,3
6153,2018-03-07,2018-08-07,Standard Class,153 days,153
6154,2018-04-20,2018-04-23,First Class,3 days,3
6155,2018-04-20,2018-04-23,First Class,3 days,3
6156,2018-04-20,2018-04-23,First Class,3 days,3
6157,2018-04-20,2018-04-23,First Class,3 days,3
6158,2017-03-08,2017-05-08,Second Class,61 days,61
6159,2017-03-08,2017-05-08,Second Class,61 days,61
6160,2017-03-12,2017-09-12,Standard Class,184 days,184
6161,2015-03-19,2015-03-21,First Class,2 days,2
6162,2015-03-19,2015-03-21,First Class,2 days,2
6163,2015-03-19,2015-03-21,First Class,2 days,2
6164,2015-03-19,2015-03-21,First Class,2 days,2
6165,2015-03-19,2015-03-21,First Class,2 days,2
6166,2015-03-19,2015-03-21,First Class,2 days,2
6167,2015-03-19,2015-03-21,First Class,2 days,2
6168,2016-04-20,2016-04-25,Standard Class,5 days,5
6169,2016-09-19,2016-09-22,Second Class,3 days,3
6170,2015-08-27,2015-08-30,Second Class,3 days,3
6171,2017-12-19,2017-12-24,Second Class,5 days,5
6172,2017-12-19,2017-12-24,Second Class,5 days,5
6173,2015-02-08,2015-08-08,Standard Class,181 days,181
6174,2015-02-08,2015-08-08,Standard Class,181 days,181
6175,2015-02-08,2015-08-08,Standard Class,181 days,181
6176,2016-09-21,2016-09-26,Standard Class,5 days,5
6177,2016-09-21,2016-09-26,Standard Class,5 days,5
6178,2016-09-21,2016-09-26,Standard Class,5 days,5
6179,2016-09-21,2016-09-26,Standard Class,5 days,5
6180,2016-09-21,2016-09-26,Standard Class,5 days,5
6181,2016-09-21,2016-09-26,Standard Class,5 days,5
6182,2016-09-21,2016-09-26,Standard Class,5 days,5
6183,2016-09-21,2016-09-26,Standard Class,5 days,5
6184,2016-09-21,2016-09-26,Standard Class,5 days,5
6185,2017-11-12,2017-12-13,First Class,31 days,31
6186,2016-07-08,2016-12-08,Standard Class,153 days,153
6187,2016-11-15,2016-11-17,First Class,2 days,2
6188,2016-11-15,2016-11-17,First Class,2 days,2
6189,2016-11-15,2016-11-17,First Class,2 days,2
6190,2018-04-04,2018-08-04,Standard Class,122 days,122
6191,2017-12-24,2017-12-28,Standard Class,4 days,4
6193,2018-12-22,2018-12-26,Standard Class,4 days,4
6194,2018-12-22,2018-12-26,Standard Class,4 days,4
6195,2018-12-22,2018-12-26,Standard Class,4 days,4
6196,2018-10-21,2018-10-28,Standard Class,7 days,7
6197,2018-10-21,2018-10-28,Standard Class,7 days,7
6198,2016-11-13,2016-11-17,Standard Class,4 days,4
6199,2016-11-13,2016-11-17,Standard Class,4 days,4
6200,2016-11-13,2016-11-17,Standard Class,4 days,4
6201,2016-04-16,2016-04-20,Standard Class,4 days,4
6202,2016-04-16,2016-04-20,Standard Class,4 days,4
6203,2017-12-16,2017-12-23,Standard Class,7 days,7
6204,2017-10-21,2017-10-27,Standard Class,6 days,6
6205,2018-01-12,2018-03-12,First Class,59 days,59
6206,2017-10-20,2017-10-24,Second Class,4 days,4
6207,2017-10-20,2017-10-24,Second Class,4 days,4
6208,2017-10-20,2017-10-24,Second Class,4 days,4
6210,2018-08-18,2018-08-25,Standard Class,7 days,7
6211,2018-08-18,2018-08-25,Standard Class,7 days,7
6212,2018-08-18,2018-08-25,Standard Class,7 days,7
6219,2017-10-20,2017-10-26,Standard Class,6 days,6
6220,2017-10-20,2017-10-26,Standard Class,6 days,6
6221,2017-10-20,2017-10-26,Standard Class,6 days,6
6222,2018-09-14,2018-09-18,Second Class,4 days,4
6223,2018-12-23,2018-12-27,Standard Class,4 days,4
6224,2018-12-23,2018-12-27,Standard Class,4 days,4
6225,2018-12-23,2018-12-27,Standard Class,4 days,4
6226,2016-05-10,2016-09-10,Standard Class,123 days,123
6227,2016-05-10,2016-09-10,Standard Class,123 days,123
6228,2015-02-11,2015-07-11,Standard Class,150 days,150
6229,2017-01-22,2017-01-27,Standard Class,5 days,5
6230,2017-01-22,2017-01-27,Standard Class,5 days,5
6237,2017-02-23,2017-02-27,Standard Class,4 days,4
6238,2017-01-22,2017-01-29,Standard Class,7 days,7
6239,2016-12-12,2016-12-16,Standard Class,4 days,4
6240,2016-12-12,2016-12-16,Standard Class,4 days,4
6242,2018-05-28,2018-05-31,Second Class,3 days,3
6243,2015-12-21,2015-12-28,Standard Class,7 days,7
6244,2017-11-24,2017-11-28,Standard Class,4 days,4
6245,2016-11-20,2016-11-25,Standard Class,5 days,5
6246,2016-11-20,2016-11-25,Standard Class,5 days,5
6247,2016-11-20,2016-11-25,Standard Class,5 days,5
6252,2015-02-12,2015-04-12,First Class,59 days,59
6255,2016-08-09,2016-09-14,Standard Class,36 days,36
6256,2018-09-09,2018-09-15,Standard Class,6 days,6
6257,2016-06-09,2016-08-09,Second Class,61 days,61
6258,2018-02-11,2018-06-11,Second Class,120 days,120
6259,2016-03-28,2016-03-30,Second Class,2 days,2
6260,2016-08-13,2016-08-17,Second Class,4 days,4
6262,2018-07-23,2018-07-27,Standard Class,4 days,4
6263,2017-09-24,2017-09-26,First Class,2 days,2
6264,2018-05-05,2018-10-05,Standard Class,153 days,153
6266,2015-03-11,2015-08-11,Standard Class,153 days,153
6267,2015-03-11,2015-08-11,Standard Class,153 days,153
6268,2016-01-10,2016-04-10,Second Class,91 days,91
6269,2016-01-10,2016-04-10,Second Class,91 days,91
6270,2018-02-12,2018-06-12,Standard Class,120 days,120
6271,2018-02-12,2018-06-12,Standard Class,120 days,120
6272,2018-02-12,2018-06-12,Standard Class,120 days,120
6273,2018-11-12,2018-12-12,First Class,30 days,30
6274,2017-07-17,2017-07-22,Second Class,5 days,5
6275,2017-07-17,2017-07-22,Second Class,5 days,5
6276,2017-07-17,2017-07-22,Second Class,5 days,5
6277,2017-07-17,2017-07-22,Second Class,5 days,5
6278,2017-07-17,2017-07-22,Second Class,5 days,5
6279,2017-07-17,2017-07-22,Second Class,5 days,5
6280,2017-07-17,2017-07-22,Second Class,5 days,5
6282,2016-11-20,2016-11-26,Standard Class,6 days,6
6283,2016-11-20,2016-11-26,Standard Class,6 days,6
6284,2017-09-24,2017-09-28,Standard Class,4 days,4
6285,2017-09-24,2017-09-28,Standard Class,4 days,4
6286,2017-10-21,2017-10-26,Standard Class,5 days,5
6287,2017-10-24,2017-10-31,Standard Class,7 days,7
6288,2015-08-07,2015-12-07,Standard Class,122 days,122
6289,2015-08-07,2015-12-07,Standard Class,122 days,122
6290,2016-03-13,2016-03-18,Second Class,5 days,5
6291,2016-03-13,2016-03-18,Second Class,5 days,5
6292,2018-02-12,2018-05-12,First Class,89 days,89
6293,2016-04-22,2016-04-26,Standard Class,4 days,4
6294,2016-04-22,2016-04-26,Standard Class,4 days,4
6295,2015-09-16,2015-09-19,First Class,3 days,3
6296,2015-12-28,2016-01-01,Standard Class,4 days,4
6297,2015-12-28,2016-01-01,Standard Class,4 days,4
6298,2015-12-28,2016-01-01,Standard Class,4 days,4
6299,2015-10-21,2015-10-26,Standard Class,5 days,5
6301,2015-06-06,2015-12-06,Standard Class,183 days,183
6302,2015-06-06,2015-12-06,Standard Class,183 days,183
6303,2018-11-23,2018-11-27,Standard Class,4 days,4
6304,2018-06-18,2018-06-20,Second Class,2 days,2
6306,2017-04-11,2017-06-11,Second Class,61 days,61
6307,2017-04-11,2017-06-11,Second Class,61 days,61
6308,2017-04-11,2017-06-11,Second Class,61 days,61
6309,2017-04-11,2017-06-11,Second Class,61 days,61
6310,2017-04-11,2017-06-11,Second Class,61 days,61
6311,2017-04-11,2017-06-11,Second Class,61 days,61
6313,2018-02-16,2018-02-21,Standard Class,5 days,5
6314,2018-02-16,2018-02-21,Standard Class,5 days,5
6315,2015-11-24,2015-11-29,Standard Class,5 days,5
6316,2015-11-24,2015-11-29,Standard Class,5 days,5
6317,2015-11-24,2015-11-29,Standard Class,5 days,5
6318,2015-11-24,2015-11-29,Standard Class,5 days,5
6319,2018-11-25,2018-11-29,Second Class,4 days,4
6320,2018-11-25,2018-11-29,Second Class,4 days,4
6322,2015-10-13,2015-10-17,Standard Class,4 days,4
6323,2015-03-06,2015-07-06,Second Class,122 days,122
6324,2015-06-17,2015-06-23,Standard Class,6 days,6
6327,2015-01-20,2015-01-26,Standard Class,6 days,6
6328,2015-01-20,2015-01-26,Standard Class,6 days,6
6329,2015-01-20,2015-01-26,Standard Class,6 days,6
6330,2015-01-20,2015-01-26,Standard Class,6 days,6
6331,2015-01-20,2015-01-26,Standard Class,6 days,6
6332,2015-01-20,2015-01-26,Standard Class,6 days,6
6333,2015-01-20,2015-01-26,Standard Class,6 days,6
6334,2015-01-20,2015-01-26,Standard Class,6 days,6
6339,2018-05-10,2018-09-10,Standard Class,123 days,123
6340,2018-05-10,2018-09-10,Standard Class,123 days,123
6341,2018-05-10,2018-09-10,Standard Class,123 days,123
6342,2017-12-31,2018-02-01,First Class,32 days,32
6343,2016-07-03,2016-10-03,First Class,92 days,92
6344,2016-07-03,2016-10-03,First Class,92 days,92
6345,2016-07-03,2016-10-03,First Class,92 days,92
6346,2016-07-03,2016-10-03,First Class,92 days,92
6348,2016-01-05,2016-06-05,Standard Class,152 days,152
6349,2016-01-05,2016-06-05,Standard Class,152 days,152
6350,2016-01-05,2016-06-05,Standard Class,152 days,152
6351,2018-03-09,2018-08-09,Standard Class,153 days,153
6352,2018-03-11,2018-08-11,Standard Class,153 days,153
6353,2016-09-13,2016-09-19,Standard Class,6 days,6
6354,2016-06-09,2016-12-09,Standard Class,183 days,183
6355,2016-06-09,2016-12-09,Standard Class,183 days,183
6356,2015-06-10,2015-10-13,Standard Class,125 days,125
6357,2018-01-23,2018-01-28,Standard Class,5 days,5
6358,2018-01-23,2018-01-28,Standard Class,5 days,5
6359,2018-01-23,2018-01-28,Standard Class,5 days,5
6360,2018-01-23,2018-01-28,Standard Class,5 days,5
6361,2016-10-12,2016-12-15,Standard Class,64 days,64
6362,2015-11-25,2015-11-30,Standard Class,5 days,5
6363,2018-11-21,2018-11-25,Standard Class,4 days,4
6364,2018-11-21,2018-11-25,Standard Class,4 days,4
6365,2018-11-21,2018-11-25,Standard Class,4 days,4
6366,2018-04-04,2018-05-04,First Class,30 days,30
6367,2018-04-04,2018-05-04,First Class,30 days,30
6368,2018-04-04,2018-05-04,First Class,30 days,30
6369,2018-05-19,2018-05-24,Standard Class,5 days,5
6370,2017-03-10,2017-07-10,Standard Class,122 days,122
6372,2018-03-10,2018-05-10,Second Class,61 days,61
